entity,name,subcategory,type,first build,second build
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,executed_cacheable,Counter,22,22
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,executed_cacheable,Fingerprinting,60,49
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,executed_cacheable,DurationMean,83,27
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,executed_cacheable,DurationMedian,20.0,21.0
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,executed_cacheable,DurationP90,162.0,29.0
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,executed_cacheable,FingerprintingMean,2,2
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,executed_cacheable,FingerprintingMedian,2.0,2.0
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,executed_cacheable,FingerprintingP90,7.0,4.0
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,no-source,Duration,0,0
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,no-source,Counter,0,0
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,no-source,Fingerprinting,0,0
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,no-source,DurationMean,0,0
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,no-source,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,no-source,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,no-source,FingerprintingMean,0,0
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,no-source,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,no-source,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,lifecycle,Duration,0,0
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,lifecycle,Counter,0,0
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,lifecycle,Fingerprinting,0,0
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,lifecycle,DurationMean,0,0
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,lifecycle,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,lifecycle,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,lifecycle,FingerprintingMean,0,0
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,lifecycle,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,lifecycle,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,skipped,Duration,0,0
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,skipped,Counter,0,0
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,skipped,Fingerprinting,0,0
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,skipped,DurationMean,0,0
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,skipped,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,skipped,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,skipped,FingerprintingMean,0,0
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,skipped,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,skipped,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,avoided_from_local_cache,Duration,0,0
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,avoided_from_local_cache,Counter,0,0
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,avoided_from_local_cache,Fingerprinting,0,0
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,avoided_from_local_cache,DurationMean,0,0
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,avoided_from_local_cache,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,avoided_from_local_cache,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,avoided_from_local_cache,FingerprintingMean,0,0
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,avoided_from_local_cache,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.ProcessLibraryManifest,avoided_from_local_cache,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,all outcomes,CacheSize,0,0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,all outcomes,Duration,719,626
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,all outcomes,Counter,14,14
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,all outcomes,Fingerprinting,122,120
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,all outcomes,DurationMean,51,44
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,all outcomes,DurationMedian,27.0,20.0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,all outcomes,DurationP90,176.0,199.0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,all outcomes,FingerprintingMean,8,8
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,all outcomes,FingerprintingMedian,7.0,6.0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,all outcomes,FingerprintingP90,20.0,26.0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,executed_not_cacheable,Duration,719,626
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,executed_not_cacheable,Counter,14,14
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,executed_not_cacheable,Fingerprinting,122,120
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,executed_not_cacheable,DurationMean,51,44
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,executed_not_cacheable,DurationMedian,27.0,20.0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,executed_not_cacheable,DurationP90,176.0,199.0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,executed_not_cacheable,FingerprintingMean,8,8
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,executed_not_cacheable,FingerprintingMedian,7.0,6.0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,executed_not_cacheable,FingerprintingP90,20.0,26.0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,executed_cacheable,Duration,0,0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,executed_cacheable,Counter,0,0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,executed_cacheable,Fingerprinting,0,0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,executed_cacheable,DurationMean,0,0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,executed_cacheable,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,executed_cacheable,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,executed_cacheable,FingerprintingMean,0,0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,executed_cacheable,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,executed_cacheable,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,no-source,Duration,0,0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,no-source,Counter,0,0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,no-source,Fingerprinting,0,0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,no-source,DurationMean,0,0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,no-source,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,no-source,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,no-source,FingerprintingMean,0,0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,no-source,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,no-source,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,lifecycle,Duration,0,0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,lifecycle,Counter,0,0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,lifecycle,Fingerprinting,0,0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,lifecycle,DurationMean,0,0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,lifecycle,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,lifecycle,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,lifecycle,FingerprintingMean,0,0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,lifecycle,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,lifecycle,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,skipped,Duration,0,0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,skipped,Counter,0,0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,skipped,Fingerprinting,0,0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,skipped,DurationMean,0,0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,skipped,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,skipped,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,skipped,FingerprintingMean,0,0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,skipped,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,skipped,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,avoided_from_local_cache,Duration,0,0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,avoided_from_local_cache,Counter,0,0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,avoided_from_local_cache,Fingerprinting,0,0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,avoided_from_local_cache,DurationMean,0,0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,avoided_from_local_cache,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,avoided_from_local_cache,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,avoided_from_local_cache,FingerprintingMean,0,0
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,avoided_from_local_cache,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.MapSourceSetPathsTask,avoided_from_local_cache,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,all outcomes,CacheSize,20,19
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,all outcomes,Duration,763,621
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,all outcomes,Counter,22,22
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,all outcomes,Fingerprinting,20,19
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,all outcomes,DurationMean,34,28
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,all outcomes,DurationMedian,9.0,10.0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,all outcomes,DurationP90,156.0,45.0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,all outcomes,FingerprintingMean,0,0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,all outcomes,FingerprintingMedian,1.0,1.0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,all outcomes,FingerprintingP90,2.0,2.0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,executed_not_cacheable,Duration,0,0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,executed_not_cacheable,Counter,0,0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,executed_not_cacheable,Fingerprinting,0,0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,executed_not_cacheable,DurationMean,0,0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,executed_not_cacheable,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,executed_not_cacheable,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,executed_not_cacheable,FingerprintingMean,0,0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,executed_not_cacheable,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,executed_not_cacheable,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,executed_cacheable,Duration,700,566
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,executed_cacheable,Counter,12,12
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,executed_cacheable,Fingerprinting,10,15
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,executed_cacheable,DurationMean,58,47
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,executed_cacheable,DurationMedian,11.0,14.0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,executed_cacheable,DurationP90,319.0,274.0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,executed_cacheable,FingerprintingMean,0,1
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,executed_cacheable,FingerprintingMedian,1.0,1.0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,executed_cacheable,FingerprintingP90,2.0,5.0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,no-source,Duration,0,0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,no-source,Counter,0,0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,no-source,Fingerprinting,0,0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,no-source,DurationMean,0,0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,no-source,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,no-source,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,no-source,FingerprintingMean,0,0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,no-source,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,no-source,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,lifecycle,Duration,0,0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,lifecycle,Counter,0,0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,lifecycle,Fingerprinting,0,0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,lifecycle,DurationMean,0,0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,lifecycle,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,lifecycle,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,lifecycle,FingerprintingMean,0,0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,lifecycle,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,lifecycle,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,skipped,Duration,0,0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,skipped,Counter,0,0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,skipped,Fingerprinting,0,0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,skipped,DurationMean,0,0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,skipped,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,skipped,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,skipped,FingerprintingMean,0,0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,skipped,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,skipped,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,avoided_from_local_cache,Duration,63,55
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,avoided_from_local_cache,Counter,10,10
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,avoided_from_local_cache,Fingerprinting,10,4
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,avoided_from_local_cache,DurationMean,6,5
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,avoided_from_local_cache,DurationMedian,6.0,6.0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,avoided_from_local_cache,DurationP90,11.0,10.0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,avoided_from_local_cache,FingerprintingMean,1,0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,avoided_from_local_cache,FingerprintingMedian,1.0,0.0
TaskType,com.android.build.gradle.tasks.CompileLibraryResourcesTask,avoided_from_local_cache,FingerprintingP90,6.0,1.0
TaskType,com.android.build.gradle.tasks.ProcessApplicationManifest,all outcomes,CacheSize,178,86
TaskType,com.android.build.gradle.tasks.ProcessApplicationManifest,all outcomes,Duration,1047,921
TaskType,com.android.build.gradle.tasks.ProcessApplicationManifest,all outcomes,Counter,1,1
TaskType,com.android.build.gradle.tasks.ProcessApplicationManifest,all outcomes,Fingerprinting,178,86
